vehicle_id,split,image_stem,obj_idx,class_name,L1,L2,L3,xmin,ymin,xmax,ymax,occluded,truncated
test_5798_002,test,5798,2,motorcycle_Hero_Splendor,motorcycle,Hero,Splendor,1610,631,1788,824,0,0
test_5798_003,test,5798,3,motorcycle_Bajaj_Avenger,motorcycle,Bajaj,Avenger,646,616,750,763,0,0
test_5799_000,test,5799,0,autorickshaw_Bajaj,autorickshaw,Bajaj,Bajaj,197,566,532,971,0,0
test_5799_001,test,5799,1,motorcycle_Honda_Shine,motorcycle,Honda,Shine,810,640,938,888,0,0
test_5799_002,test,5799,2,motorcycle_Bajaj_Pulsar150,motorcycle,Bajaj,Pulsar150,661,665,811,825,0,0
test_5799_003,test,5799,3,truck_AshokLeyland,truck,AshokLeyland,AshokLeyland,848,202,1619,945,0,0
test_5800_000,test,5800,0,autorickshaw_Others,autorickshaw,Others,Others,0,564,150,1025,0,0
test_5800_001,test,5800,1,autorickshaw_Others,autorickshaw,Others,Others,1185,546,1486,916,0,0
test_5800_002,test,5800,2,autorickshaw_Others,autorickshaw,Others,Others,1372,500,1920,1080,0,0
test_5800_003,test,5800,3,autorickshaw_Others,autorickshaw,Others,Others,90,516,850,1076,0,0
test_5800_004,test,5800,4,autorickshaw_Others,autorickshaw,Others,Others,806,528,1188,1044,0,0
test_5801_000,test,5801,0,autorickshaw_Others,autorickshaw,Others,Others,1133,591,1258,697,0,0
test_5801_001,test,5801,1,scooter_Bajaj_Chetak,scooter,Bajaj,Chetak,751,612,814,699,0,0
test_5801_002,test,5801,2,autorickshaw_Bajaj,autorickshaw,Bajaj,Bajaj,910,580,980,667,0,0
test_5801_003,test,5801,3,motorcycle_Hero_Splendor,motorcycle,Hero,Splendor,1167,707,1457,1049,0,0
test_5801_004,test,5801,4,autorickshaw_Others,autorickshaw,Others,Others,1635,545,1920,1079,0,0
test_5801_005,test,5801,5,motorcycle_Bajaj_Avenger,motorcycle,Bajaj,Avenger,757,725,966,1078,0,0
test_5801_006,test,5801,6,autorickshaw_Others,autorickshaw,Others,Others,49,510,611,1080,0,0
test_5802_000,test,5802,0,car_Honda_City,car,Honda,City,0,448,557,917,0,0
test_5802_001,test,5802,1,car_MarutiSuzuki_Dzire,car,MarutiSuzuki,Dzire,1,401,179,551,0,0
test_5803_000,test,5803,0,car_Bmw_3-Series,car,Bmw,3-Series,588,614,778,755,0,0
test_5803_001,test,5803,1,car_Others,car,Others,Others,831,599,994,710,0,0
test_5803_002,test,5803,2,car_MarutiSuzuki_Dzire,car,MarutiSuzuki,Dzire,1,626,518,1080,0,0
test_5803_003,test,5803,3,scooter_Honda_Activa,scooter,Honda,Activa,1081,649,1188,867,0,0
test_5804_000,test,5804,0,scooter_Honda_Activa,scooter,Honda,Activa,343,580,493,700,0,0
test_5804_001,test,5804,1,autorickshaw_TVS,autorickshaw,TVS,TVS,51,492,366,806,0,0
test_5804_002,test,5804,2,truck_Others,truck,Others,Others,600,421,760,603,0,0
test_5804_003,test,5804,3,car_MarutiSuzuki_Alto800,car,MarutiSuzuki,Alto800,1108,491,1243,594,0,0
test_5804_004,test,5804,4,car_Honda_Jazz,car,Honda,Jazz,844,471,1032,652,0,0
test_5805_000,test,5805,0,car_MarutiSuzuki_Swift,car,MarutiSuzuki,Swift,1032,564,1156,671,0,0
test_5805_001,test,5805,1,car_MarutiSuzuki_Ertiga,car,MarutiSuzuki,Ertiga,1150,565,1398,789,0,0
test_5805_002,test,5805,2,car_TataMotors_Indica,car,TataMotors,Indica,1319,596,1837,903,0,0
test_5805_003,test,5805,3,motorcycle_Honda_KarizmaZMR,motorcycle,Honda,KarizmaZMR,1372,702,1920,1080,0,0
test_5806_000,test,5806,0,motorcycle_Bajaj_Pulsar150,motorcycle,Bajaj,Pulsar150,739,596,832,757,0,0
test_5806_001,test,5806,1,bus,bus,bus,bus,1,136,682,923,0,0
test_5806_002,test,5806,2,motorcycle_Yamaha_FZ25,motorcycle,Yamaha,FZ25,943,705,1140,1035,0,0
test_5806_003,test,5806,3,truck_Others,truck,Others,Others,736,433,975,626,0,0
test_5807_000,test,5807,0,car_Hyundai_I10,car,Hyundai,I10,1576,580,1920,923,0,0
test_5807_001,test,5807,1,scooter_Honda_Activa,scooter,Honda,Activa,1141,691,1302,930,0,0
test_5807_002,test,5807,2,autorickshaw_Others,autorickshaw,Others,Others,676,585,961,904,0,0
test_5807_003,test,5807,3,car_Mahindra_Xylo,car,Mahindra,Xylo,1,562,565,994,0,0
test_5807_004,test,5807,4,motorcycle_Hero_Splendor,motorcycle,Hero,Splendor,489,756,824,1079,0,0
test_5807_005,test,5807,5,scooter_Honda_Activa,scooter,Honda,Activa,980,597,1091,754,0,0
test_5809_000,test,5809,0,motorcycle_Yamaha_R15,motorcycle,Yamaha,R15,1702,731,1921,1017,0,0
test_5809_001,test,5809,1,autorickshaw_Bajaj,autorickshaw,Bajaj,Bajaj,1546,584,1776,802,0,0
test_5809_002,test,5809,2,car_Hyundai_Xcent,car,Hyundai,Xcent,1179,590,1418,779,0,0
test_5809_003,test,5809,3,mini-bus_Others,mini-bus,Others,Others,378,466,793,830,0,0
test_5809_004,test,5809,4,autorickshaw_Bajaj,autorickshaw,Bajaj,Bajaj,451,560,944,1080,0,0
test_5809_005,test,5809,5,autorickshaw_Bajaj,autorickshaw,Bajaj,Bajaj,909,573,1109,843,0,0
test_5809_006,test,5809,6,scooter_Suzuki_Access,scooter,Suzuki,Access,1364,769,1639,1080,0,0
test_5809_007,test,5809,7,motorcycle_TVS_XL100,motorcycle,TVS,XL100,1557,663,1694,878,0,0
test_5810_000,test,5810,0,car_MarutiSuzuki_Dzire,car,MarutiSuzuki,Dzire,663,612,869,752,0,0
test_5810_001,test,5810,1,car_Ford_Figo,car,Ford,Figo,959,627,1152,797,0,0
test_5810_002,test,5810,2,motorcycle_Bajaj_Avenger,motorcycle,Bajaj,Avenger,1142,682,1321,1025,0,0
test_5811_000,test,5811,0,car_Covered,car,Covered,Covered,1473,581,1648,685,0,0
test_5811_001,test,5811,1,autorickshaw_Others,autorickshaw,Others,Others,593,547,873,885,0,0
test_5811_002,test,5811,2,motorcycle_Hero_Passion,motorcycle,Hero,Passion,1002,593,1048,658,0,0
test_5811_003,test,5811,3,autorickshaw_Piaggio,autorickshaw,Piaggio,Piaggio,421,538,549,680,0,0
test_5811_004,test,5811,4,motorcycle_Honda_Shine,motorcycle,Honda,Shine,29,790,414,1079,0,0
test_5811_005,test,5811,5,autorickshaw_Others,autorickshaw,Others,Others,294,543,440,712,0,0
test_5811_006,test,5811,6,autorickshaw_Piaggio,autorickshaw,Piaggio,Piaggio,1181,541,1514,891,0,0
test_5812_000,test,5812,0,scooter_Honda_Dio,scooter,Honda,Dio,1481,534,1575,646,0,0
test_5812_001,test,5812,1,car_MarutiSuzuki_Dzire,car,MarutiSuzuki,Dzire,1188,472,1337,571,0,0
test_5812_002,test,5812,2,autorickshaw_Others,autorickshaw,Others,Others,1703,507,1883,628,0,0
test_5812_003,test,5812,3,car_Hyundai_I10,car,Hyundai,I10,912,461,1052,598,0,0
test_5812_004,test,5812,4,motorcycle_Bajaj_Avenger,motorcycle,Bajaj,Avenger,184,464,387,621,0,0
test_5814_000,test,5814,0,scooter_Suzuki_Access,scooter,Suzuki,Access,521,684,698,999,0,0
test_5814_001,test,5814,1,car_Others,car,Others,Others,631,518,925,847,0,0
test_5814_002,test,5814,2,motorcycle_Bajaj_Platina,motorcycle,Bajaj,Platina,296,615,472,904,0,0
test_5814_003,test,5814,3,scooter_Suzuki_Access,scooter,Suzuki,Access,1085,603,1175,739,0,0
test_5815_000,test,5815,0,car_MarutiSuzuki_Swift,car,MarutiSuzuki,Swift,782,522,1384,1025,0,0
test_5815_001,test,5815,1,motorcycle_Bajaj_Pulsar150,motorcycle,Bajaj,Pulsar150,1706,588,1827,708,0,0
test_5815_002,test,5815,2,car_MarutiSuzuki_Dzire,car,MarutiSuzuki,Dzire,1483,566,1920,1080,0,0
test_5815_003,test,5815,3,car_Renault_Kwid,car,Renault,Kwid,1635,543,1713,662,0,0
test_5815_004,test,5815,4,car_TataMotors_Indica,car,TataMotors,Indica,1171,502,1291,589,0,0
test_5815_005,test,5815,5,autorickshaw_Others,autorickshaw,Others,Others,1257,481,1669,802,0,0
test_5815_006,test,5815,6,bus,bus,bus,bus,1,1,688,1080,0,0
test_5815_007,test,5815,7,autorickshaw_Others,autorickshaw,Others,Others,677,473,736,577,0,0
test_5815_008,test,5815,8,truck_Others,truck,Others,Others,734,296,1179,700,0,0
test_5816_000,test,5816,0,car_Toyota_Innova,car,Toyota,Innova,1687,604,1867,697,0,0
test_5816_001,test,5816,1,bus,bus,bus,bus,346,21,1378,1064,0,0
test_5817_000,test,5817,0,motorcycle_Bajaj_Pulsar150,motorcycle,Bajaj,Pulsar150,704,643,800,806,0,0
test_5817_001,test,5817,1,truck_Tata,truck,Tata,Tata,847,498,1061,770,0,0
test_5817_002,test,5817,2,autorickshaw_Others,autorickshaw,Others,Others,1136,546,1339,809,0,0
test_5818_000,test,5818,0,scooter_Honda_Activa,scooter,Honda,Activa,2,697,179,895,0,0
test_5818_001,test,5818,1,scooter_Honda_Activa,scooter,Honda,Activa,101,686,296,784,0,0
test_5818_002,test,5818,2,motorcycle_Hero_PassionPlus,motorcycle,Hero,PassionPlus,417,720,648,1076,0,0
test_5818_003,test,5818,3,motorcycle_Bajaj_Discover125,motorcycle,Bajaj,Discover125,1432,782,1917,1078,0,0
test_5818_004,test,5818,4,autorickshaw_Bajaj,autorickshaw,Bajaj,Bajaj,1769,553,1920,876,0,0
test_5818_005,test,5818,5,autorickshaw_Others,autorickshaw,Others,Others,323,581,594,797,0,0
test_5818_006,test,5818,6,autorickshaw_Others,autorickshaw,Others,Others,742,534,1088,966,0,0
test_5818_007,test,5818,7,scooter_Honda_Activa,scooter,Honda,Activa,1,812,184,1045,0,0
test_5819_000,test,5819,0,autorickshaw_Others,autorickshaw,Others,Others,1017,480,1450,998,0,0
test_5819_001,test,5819,1,scooter_Honda_Activa,scooter,Honda,Activa,590,689,819,998,0,0
test_5820_000,test,5820,0,car_MarutiSuzuki_Celerio,car,MarutiSuzuki,Celerio,965,409,1033,468,0,0
test_5820_001,test,5820,1,car_Ford_Figo,car,Ford,Figo,1149,479,1485,708,0,0
test_5820_002,test,5820,2,car_MarutiSuzuki_Celerio,car,MarutiSuzuki,Celerio,937,400,978,439,0,0
test_5820_003,test,5820,3,car_Hyundai_I10,car,Hyundai,I10,842,419,954,518,0,0
test_5821_000,test,5821,0,car_Honda_Amaze,car,Honda,Amaze,827,566,943,662,0,0
test_5821_001,test,5821,1,bus,bus,bus,bus,70,434,396,645,0,0
test_5821_002,test,5821,2,scooter_Honda_Activa,scooter,Honda,Activa,1,697,316,1079,0,0
test_5821_003,test,5821,3,car_TataMotors_Indica,car,TataMotors,Indica,1627,577,1858,691,0,0
test_5822_000,test,5822,0,scooter_TVS_Jupiter,scooter,TVS,Jupiter,1257,662,1406,888,0,0
test_5822_001,test,5822,1,autorickshaw_Bajaj,autorickshaw,Bajaj,Bajaj,1039,571,1220,790,0,0
test_5822_002,test,5822,2,scooter_Honda_Activa,scooter,Honda,Activa,1669,726,1920,1080,0,0
test_5822_003,test,5822,3,truck_Tata,truck,Tata,Tata,417,483,763,856,0,0
test_5823_000,test,5823,0,scooter_Honda_Activa,scooter,Honda,Activa,1180,617,1257,730,0,0
test_5823_001,test,5823,1,scooter_Hero_Maestro,scooter,Hero,Maestro,1410,658,1520,825,0,0
test_5823_002,test,5823,2,autorickshaw_Bajaj,autorickshaw,Bajaj,Bajaj,1623,584,1884,914,0,0
test_5823_003,test,5823,3,scooter_Honda_Aviator,scooter,Honda,Aviator,22,680,448,1078,0,0
test_5823_004,test,5823,4,autorickshaw_Others,autorickshaw,Others,Others,621,530,781,725,0,0
test_5824_000,test,5824,0,bus,bus,bus,bus,997,494,1185,648,0,0
test_5824_001,test,5824,1,car_Toyota_Innova,car,Toyota,Innova,1491,552,1909,778,0,0
test_5824_002,test,5824,2,motorcycle_Hero_PassionPlus,motorcycle,Hero,PassionPlus,2,617,116,760,0,0
test_5824_003,test,5824,3,bus,bus,bus,bus,304,379,736,714,0,0
test_5824_004,test,5824,4,scooter_Honda_Dio,scooter,Honda,Dio,610,684,790,940,0,0
test_5825_000,test,5825,0,motorcycle_Hero_Splendor,motorcycle,Hero,Splendor,458,647,594,755,0,0
test_5825_001,test,5825,1,car_MarutiSuzuki_Alto800,car,MarutiSuzuki,Alto800,847,604,912,667,0,0
test_5825_002,test,5825,2,motorcycle_Bajaj_Pulsar150,motorcycle,Bajaj,Pulsar150,690,647,772,764,0,0
test_5825_003,test,5825,3,scooter_Honda_Activa,scooter,Honda,Activa,257,684,616,939,0,0
test_5825_004,test,5825,4,car_Toyota_Qualis,car,Toyota,Qualis,1210,523,1600,781,0,0
test_5826_000,test,5826,0,car_Toyota_Etios,car,Toyota,Etios,1197,625,1370,755,0,0
test_5826_001,test,5826,1,scooter_Honda_Activa,scooter,Honda,Activa,1121,664,1244,835,0,0
test_5827_000,test,5827,0,motorcycle_TVS_Sport,motorcycle,TVS,Sport,1286,538,1430,753,0,0
test_5828_000,test,5828,0,scooter_Honda_Activa,scooter,Honda,Activa,1716,817,1883,1079,0,0
test_5828_001,test,5828,1,autorickshaw_Others,autorickshaw,Others,Others,393,539,1761,1080,0,0
test_5828_002,test,5828,2,motorcycle_Hero_PassionPro,motorcycle,Hero,PassionPro,1692,603,1870,717,0,0
test_5828_003,test,5828,3,scooter_Vespa_VXL125,scooter,Vespa,VXL125,1826,596,1915,709,0,0
test_5829_000,test,5829,0,scooter_Suzuki_Access,scooter,Suzuki,Access,103,458,254,717,0,0
test_5829_001,test,5829,1,motorcycle_RoyalEnfield_Classic350,motorcycle,RoyalEnfield,Classic350,545,597,1163,1064,0,0
test_5829_002,test,5829,2,scooter_TVS_Jupiter,scooter,TVS,Jupiter,218,476,406,798,0,0
test_5829_003,test,5829,3,scooter_Honda_Activa,scooter,Honda,Activa,23,487,131,617,0,0
test_5829_004,test,5829,4,scooter_Honda_Activa,scooter,Honda,Activa,685,521,989,765,0,0
test_5829_005,test,5829,5,scooter_Suzuki_Access,scooter,Suzuki,Access,468,488,730,793,0,0
test_5829_006,test,5829,6,scooter_Honda_Activa,scooter,Honda,Activa,379,487,632,729,0,0
test_5829_007,test,5829,7,scooter_Honda_Dio,scooter,Honda,Dio,305,470,533,638,0,0
test_5829_008,test,5829,8,scooter_TVS_Zest,scooter,TVS,Zest,1326,617,1735,1080,0,0
test_5830_000,test,5830,0,scooter_Honda_Activa,scooter,Honda,Activa,1140,611,1207,721,0,0
test_5830_001,test,5830,1,motorcycle_Hero_Glamour,motorcycle,Hero,Glamour,1251,603,1320,711,0,0
test_5830_002,test,5830,2,scooter_Honda_Activa,scooter,Honda,Activa,1316,602,1408,721,0,0
test_5830_003,test,5830,3,motorcycle_TVS_Sport,motorcycle,TVS,Sport,863,627,948,783,0,0
test_5830_004,test,5830,4,autorickshaw_Others,autorickshaw,Others,Others,183,540,516,851,0,0
test_5830_005,test,5830,5,scooter_Honda_Activa,scooter,Honda,Activa,1541,635,1751,804,0,0
test_5831_000,test,5831,0,car_Nissan_Micra,car,Nissan,Micra,3,597,609,1077,0,0
test_5831_001,test,5831,1,car_Nissan_Terrano,car,Nissan,Terrano,1081,559,1323,783,0,0
test_5831_002,test,5831,2,car_Hyundai_Santro,car,Hyundai,Santro,1214,577,1713,987,0,0
test_5831_003,test,5831,3,autorickshaw_Bajaj,autorickshaw,Bajaj,Bajaj,1632,591,1877,888,0,0
test_5831_004,test,5831,4,car_MarutiSuzuki_Dzire,car,MarutiSuzuki,Dzire,498,585,1156,1075,0,0
test_5832_000,test,5832,0,motorcycle_RoyalEnfield_Classic350,motorcycle,RoyalEnfield,Classic350,1120,608,1190,697,0,0
test_5832_001,test,5832,1,motorcycle_TVS_XL100,motorcycle,TVS,XL100,1194,621,1258,734,0,0
test_5832_002,test,5832,2,scooter_Honda_Activa,scooter,Honda,Activa,274,711,432,877,0,0
test_5832_003,test,5832,3,scooter_Honda_Activa,scooter,Honda,Activa,722,613,836,744,0,0
test_5832_004,test,5832,4,autorickshaw_Others,autorickshaw,Others,Others,1425,524,1920,1077,0,0
test_5832_005,test,5832,5,scooter_Hero_Maestro,scooter,Hero,Maestro,645,624,727,772,0,0
test_5833_000,test,5833,0,bus,bus,bus,bus,976,221,1280,379,0,0
test_5833_001,test,5833,1,car_TataMotors_Indica,car,TataMotors,Indica,1150,463,1280,679,0,0
test_5833_002,test,5833,2,car_Hyundai_Creta,car,Hyundai,Creta,804,324,1062,491,0,0
test_5833_003,test,5833,3,car_MarutiSuzuki_Ritz,car,MarutiSuzuki,Ritz,561,337,739,508,0,0
test_5834_000,test,5834,0,car_TataMotors_Indica,car,TataMotors,Indica,742,486,968,679,0,0
test_5834_001,test,5834,1,car_Toyota_Etios,car,Toyota,Etios,1186,472,1310,570,0,0
test_5834_002,test,5834,2,motorcycle_Honda_SP125,motorcycle,Honda,SP125,1488,527,1622,704,0,0
test_5834_003,test,5834,3,car_Toyota_Qualis,car,Toyota,Qualis,1006,450,1097,542,0,0
test_5835_000,test,5835,0,motorcycle_Honda_Unicorn,motorcycle,Honda,Unicorn,1119,574,1195,683,0,0
test_5835_001,test,5835,1,motorcycle_TVS_Victor,motorcycle,TVS,Victor,1318,613,1441,802,0,0
test_5835_002,test,5835,2,motorcycle_Bajaj_Avenger,motorcycle,Bajaj,Avenger,401,645,586,848,0,0
test_5835_003,test,5835,3,car_Toyota_Innova,car,Toyota,Innova,676,526,996,834,0,0
test_5835_004,test,5835,4,scooter_Honda_Dio,scooter,Honda,Dio,1,648,303,852,0,0
test_5835_005,test,5835,5,scooter_TVS_Jupiter,scooter,TVS,Jupiter,0,726,200,915,0,0
test_5835_006,test,5835,6,autorickshaw_Bajaj,autorickshaw,Bajaj,Bajaj,579,537,741,738,0,0
test_5836_000,test,5836,0,autorickshaw_Others,autorickshaw,Others,Others,555,561,708,750,0,0
test_5836_001,test,5836,1,car_Others,car,Others,Others,16,573,462,757,0,0
test_5836_002,test,5836,2,mini-bus_Others,mini-bus,Others,Others,834,504,982,693,0,0
test_5837_000,test,5837,0,car_TataMotors_Zest,car,TataMotors,Zest,1029,586,1865,1080,0,0
test_5838_000,test,5838,0,scooter_Honda_Activa,scooter,Honda,Activa,748,623,878,847,0,0
test_5838_001,test,5838,1,scooter_Yamaha_RayZR,scooter,Yamaha,RayZR,991,648,1212,1022,0,0
test_5838_002,test,5838,2,car_MarutiSuzuki_Eeco,car,MarutiSuzuki,Eeco,919,531,1188,863,0,0
test_5838_003,test,5838,3,car_MarutiSuzuki_Ritz,car,MarutiSuzuki,Ritz,1255,586,1792,955,0,0
test_5839_000,test,5839,0,car_Honda_City,car,Honda,City,1572,582,1825,706,0,0
test_5839_001,test,5839,1,truck_Others,truck,Others,Others,944,436,1249,741,0,0
test_5840_000,test,5840,0,motorcycle_Bajaj_Discover,motorcycle,Bajaj,Discover,1415,498,1475,564,0,0
test_5840_001,test,5840,1,scooter_Honda_Activa,scooter,Honda,Activa,645,514,732,640,0,0
test_5840_002,test,5840,2,car_Hyundai_I10,car,Hyundai,I10,1126,473,1220,536,0,0
test_5841_000,test,5841,0,car_Toyota_EtiosLiva,car,Toyota,EtiosLiva,1180,592,1752,1027,0,0
test_5841_001,test,5841,1,autorickshaw_Others,autorickshaw,Others,Others,0,484,308,611,0,0
test_5841_002,test,5841,2,motorcycle_Hero_Splendor,motorcycle,Hero,Splendor,810,697,1072,1080,0,0
test_5842_000,test,5842,0,car_Others,car,Others,Others,1,577,360,917,0,0
test_5842_001,test,5842,1,car_Ford_Figo,car,Ford,Figo,610,594,1178,950,0,0
test_5842_002,test,5842,2,car_Toyota_Innova,car,Toyota,Innova,1312,519,1920,985,0,0
test_5842_003,test,5842,3,car_Hyundai_I20,car,Hyundai,I20,106,567,635,837,0,0
test_5843_000,test,5843,0,autorickshaw_Others,autorickshaw,Others,Others,182,611,395,800,0,0
test_5843_001,test,5843,1,car_Hyundai_Verna,car,Hyundai,Verna,1517,645,1910,864,0,0
test_5844_000,test,5844,0,car_MarutiSuzuki_Swift,car,MarutiSuzuki,Swift,776,460,845,547,0,0
test_5844_001,test,5844,1,truck_Tata,truck,Tata,Tata,1649,446,1910,629,0,0
test_5844_002,test,5844,2,truck_Tata,truck,Tata,Tata,64,432,301,675,0,0
test_5844_003,test,5844,3,truck_Tata,truck,Tata,Tata,198,435,375,620,0,0
test_5844_004,test,5844,4,truck_Tata,truck,Tata,Tata,838,206,1177,665,0,0
test_5844_005,test,5844,5,truck_Tata,truck,Tata,Tata,0,431,137,698,0,0
test_5846_000,test,5846,0,car_Renault_Duster,car,Renault,Duster,543,460,863,739,0,0
test_5846_001,test,5846,1,car_MarutiSuzuki_Dzire,car,MarutiSuzuki,Dzire,1,508,656,1080,0,0
test_5846_002,test,5846,2,autorickshaw_Others,autorickshaw,Others,Others,559,453,644,490,0,0
test_5846_003,test,5846,3,car_MarutiSuzuki_Ciaz,car,MarutiSuzuki,Ciaz,740,516,1316,1007,0,0
test_5846_004,test,5846,4,bus,bus,bus,bus,751,388,934,536,0,0
test_5846_005,test,5846,5,autorickshaw_Others,autorickshaw,Others,Others,380,448,587,546,0,0
test_5846_006,test,5846,6,bus,bus,bus,bus,901,400,957,498,0,0
test_5846_007,test,5846,7,autorickshaw_Others,autorickshaw,Others,Others,1,455,185,600,0,0
test_5847_000,test,5847,0,motorcycle_Hero_Glamour,motorcycle,Hero,Glamour,42,751,247,987,0,0
test_5847_001,test,5847,1,car_Mahindra_Scorpio,car,Mahindra,Scorpio,1680,573,1874,689,0,0
test_5847_002,test,5847,2,scooter_Honda_Activa,scooter,Honda,Activa,1337,726,1611,1052,0,0
test_5847_003,test,5847,3,autorickshaw_Others,autorickshaw,Others,Others,220,574,671,1046,0,0
test_5848_000,test,5848,0,scooter_TVS_Jupiter,scooter,TVS,Jupiter,1344,574,1484,681,0,0
test_5848_001,test,5848,1,scooter_TVS_Wego,scooter,TVS,Wego,30,640,281,844,0,0
test_5848_002,test,5848,2,car_Hyundai_I10,car,Hyundai,I10,1503,548,1831,703,0,0
test_5848_003,test,5848,3,autorickshaw_Bajaj,autorickshaw,Bajaj,Bajaj,823,543,993,758,0,0
test_5848_004,test,5848,4,scooter_Honda_Activa,scooter,Honda,Activa,339,605,423,717,0,0
test_5848_005,test,5848,5,scooter_Honda_Activa,scooter,Honda,Activa,200,600,351,805,0,0
test_5848_006,test,5848,6,car_MarutiSuzuki_Dzire,car,MarutiSuzuki,Dzire,463,564,696,739,0,0
test_5848_007,test,5848,7,scooter_TVS_Jupiter,scooter,TVS,Jupiter,1057,596,1192,735,0,0
test_5849_000,test,5849,0,autorickshaw_Bajaj,autorickshaw,Bajaj,Bajaj,662,560,958,924,0,0
test_5850_000,test,5850,0,car_MarutiSuzuki_Dzire,car,MarutiSuzuki,Dzire,1023,476,1208,613,0,0
test_5850_001,test,5850,1,autorickshaw_Others,autorickshaw,Others,Others,602,383,740,578,0,0
test_5850_002,test,5850,2,bus,bus,bus,bus,1268,417,1536,589,0,0
test_5850_003,test,5850,3,scooter_Honda_Activa,scooter,Honda,Activa,1359,527,1420,614,0,0
test_5850_004,test,5850,4,car_MarutiSuzuki_Ritz,car,MarutiSuzuki,Ritz,911,466,993,540,0,0
test_5851_000,test,5851,0,autorickshaw_Others,autorickshaw,Others,Others,1337,554,1487,711,0,0
test_5851_001,test,5851,1,autorickshaw_Others,autorickshaw,Others,Others,1382,563,1631,821,0,0
test_5851_002,test,5851,2,scooter_Honda_Activa,scooter,Honda,Activa,1582,689,1909,1064,0,0
test_5851_003,test,5851,3,motorcycle_Hero_Splendor,motorcycle,Hero,Splendor,469,595,569,758,0,0
test_5851_004,test,5851,4,car_Toyota_Innova,car,Toyota,Innova,1110,543,1260,668,0,0
test_5851_005,test,5851,5,mini-bus_Others,mini-bus,Others,Others,856,463,1110,776,0,0
test_5854_000,test,5854,0,scooter_Others,scooter,Others,Others,1278,617,1509,795,0,0
test_5854_001,test,5854,1,motorcycle_Bajaj_Pulsar150,motorcycle,Bajaj,Pulsar150,1037,641,1187,771,0,0
test_5854_002,test,5854,2,scooter_Honda_Dio,scooter,Honda,Dio,545,617,623,728,0,0
test_5854_003,test,5854,3,motorcycle_Honda_CBHornet160R,motorcycle,Honda,CBHornet160R,1278,673,1492,855,0,0
test_5854_004,test,5854,4,motorcycle_Hero_PassionPro,motorcycle,Hero,PassionPro,596,698,855,1079,0,0
test_5855_000,test,5855,0,scooter_Honda_Activa,scooter,Honda,Activa,1056,548,1177,732,0,0
test_5855_001,test,5855,1,motorcycle_Others,motorcycle,Others,Others,547,512,658,686,0,0
test_5855_002,test,5855,2,motorcycle_Bajaj_Pulsar150,motorcycle,Bajaj,Pulsar150,378,472,461,590,0,0
test_5855_003,test,5855,3,car_Hyundai_Creta,car,Hyundai,Creta,740,451,980,667,0,0
test_5856_000,test,5856,0,car_Volkswagen_Vento,car,Volkswagen,Vento,1089,628,1209,701,0,0
test_5856_001,test,5856,1,car_Others,car,Others,Others,1501,659,1919,877,0,0
test_5856_002,test,5856,2,car_Ford_Figo,car,Ford,Figo,1,619,279,858,0,0
test_5856_003,test,5856,3,bus,bus,bus,bus,298,413,669,830,0,0
test_5856_004,test,5856,4,car_Skoda_Rapid,car,Skoda,Rapid,1291,639,1547,794,0,0
test_5856_005,test,5856,5,scooter_Yamaha_RayZR,scooter,Yamaha,RayZR,1602,793,1918,1078,0,0
test_5857_000,test,5857,0,motorcycle_Bajaj_Pulsar150,motorcycle,Bajaj,Pulsar150,495,648,577,765,0,0
test_5858_000,test,5858,0,scooter_Honda_Activa,scooter,Honda,Activa,166,745,509,1079,0,0
test_5858_001,test,5858,1,motorcycle_Hero_Splendor,motorcycle,Hero,Splendor,1401,739,1525,942,0,0
test_5858_002,test,5858,2,motorcycle_Hero_Glamour,motorcycle,Hero,Glamour,1608,682,1815,1002,0,0
test_5860_000,test,5860,0,motorcycle_Hero_Passion,motorcycle,Hero,Passion,1644,680,1875,977,0,0
test_5860_001,test,5860,1,scooter_Bajaj_Chetak,scooter,Bajaj,Chetak,47,706,314,983,0,0
test_5860_002,test,5860,2,autorickshaw_Others,autorickshaw,Others,Others,495,562,789,859,0,0
test_5860_003,test,5860,3,scooter_Honda_Activa,scooter,Honda,Activa,750,699,937,990,0,0
test_5860_004,test,5860,4,autorickshaw_Others,autorickshaw,Others,Others,343,562,553,814,0,0
test_5861_000,test,5861,0,motorcycle_Hero_PassionPro,motorcycle,Hero,PassionPro,338,393,413,509,0,0
test_5861_001,test,5861,1,autorickshaw_Bajaj,autorickshaw,Bajaj,Bajaj,961,347,1278,645,0,0
test_5861_002,test,5861,2,car_Toyota_Etios,car,Toyota,Etios,377,342,455,409,0,0
test_5861_003,test,5861,3,car_TataMotors_Indica,car,TataMotors,Indica,689,348,820,441,0,0
test_5861_004,test,5861,4,scooter_Honda_Dio,scooter,Honda,Dio,701,385,759,476,0,0
test_5861_005,test,5861,5,scooter_Others,scooter,Others,Others,258,368,330,460,0,0
test_5861_006,test,5861,6,car_Mahindra_Xylo,car,Mahindra,Xylo,810,327,1013,509,0,0
test_5861_007,test,5861,7,car_MarutiSuzuki_Dzire,car,MarutiSuzuki,Dzire,428,355,626,539,0,0
test_5862_000,test,5862,0,car_Toyota_EtiosLiva,car,Toyota,EtiosLiva,1305,640,1870,1017,0,0
test_5863_000,test,5863,0,scooter_TVS_Pep,scooter,TVS,Pep,439,687,724,1077,0,0
test_5863_001,test,5863,1,autorickshaw_Others,autorickshaw,Others,Others,158,545,517,962,0,0
